Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
000087,KR7000082008,하이트진로2우B,KOSPI,,16300,3,0,0.0,16350,16350,16300,93,1516890,18421249400,1130138,STK
439410,KR7439410002,엔에이치스팩26호,KOSDAQ,SPAC(소속부없음),2090,3,0,0.0,2090,2095,2085,852,1777715,18392000000,8800000,KSQ
466910,KR7466910007,엔에이치스팩30호,KOSDAQ,SPAC(소속부없음),2020,2,-5,-0.25,2020,2030,2020,7884,15926275,18382000000,9100000,KSQ
084695,KR7084691005,대상홀딩스우,KOSPI,,20100,1,190,0.95,19990,20100,19990,1609,32177350,18360988200,913482,STK
069330,KR7069330009,유아이디,KOSDAQ,벤처기업부,1289,2,-1,-0.08,1290,1320,1287,43590,56413676,18292316299,14191091,KSQ
065150,KR7065150005,대산F&B,KOSDAQ,관리종목(소속부없음),145,0,0,0.0,0,0,0,0,0,18165948725,125282405,KSQ
007815,KR7007811003,코리아써우,KOSPI,,6080,2,-90,-1.46,6010,6200,6010,981,5903310,18025315200,2964690,STK
106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,1117,1,12,1.09,1105,1138,1105,28705,31776815,17786054669,15923057,KSQ
322970,KR7322970005,무진메디,KONEX,일반기업부,1750,2,-9,-0.51,1705,1789,1705,2066,3532269,17590961500,10051978,KNX
050090,KR7050090000,비케이홀딩스,KOSDAQ,중견기업부,888,1,24,2.78,871,893,864,29129,25765207,17568844680,19784735,KSQ
023460,KR7023460009,CNH,KOSDAQ,투자주의환기종목(소속부없음),472,1,4,0.85,502,545,461,14581384,7271216113,17558400000,37200000,KSQ
289170,KR7289170003,바이오텐,KONEX,일반기업부,5000,3,0,0.0,5000,5500,4400,162,741500,17557545000,3511509,KNX
001795,KR7001791003,대한제당우,KOSPI,,2695,1,25,0.94,2675,2705,2665,4408,11869570,17471038200,6482760,STK
079970,KR7079970000,투비소프트,KOSDAQ,투자주의환기종목(소속부없음),188,0,0,0.0,0,0,0,0,0,17466140564,92905003,KSQ
456700,KR7456700004,길교이앤씨,KONEX,일반기업부,19400,0,0,0.0,0,0,0,0,0,17460000000,900000,KNX
168490,KR7168490001,한국패러랠,KOSPI,,215,1,3,1.42,214,216,211,60966,12933687,17204300000,80020000,STK
009440,KR7009440009,KC그린홀딩스,KOSPI,,753,1,10,1.35,710,788,705,390100,294811576,16893539940,22434980,STK
026910,KR7026910000,광진실업,KOSDAQ,중견기업부,2620,2,-10,-0.38,2625,2625,2615,814,2132210,16782161100,6405405,KSQ
424140,KR7424140002,케이비제21호스팩,KOSDAQ,SPAC(소속부없음),2165,0,0,0.0,0,0,0,0,0,16692150000,7710000,KSQ
000075,KR7000071001,삼양홀딩스우,KOSPI,,54800,1,100,0.18,54800,54800,54800,12,657600,16662378400,304058,STK
096870,KR7096870001,엘디티,KOSDAQ,벤처기업부,2490,1,70,2.89,2435,2565,2435,7730,19156245,16629216000,6678400,KSQ
199150,KR7199150004,데이터스트림즈,KONEX,일반기업부,3895,2,-5,-0.13,3895,3895,3895,1,3895,16626247635,4268613,KNX
477380,KR7477380000,미래에셋비전스팩4호,KOSDAQ,SPAC(소속부없음),2050,3,0,0.0,2040,2050,2040,3471,7087850,16605000000,8100000,KSQ
457390,KR7457390003,대신밸런스제15호스팩,KOSDAQ,SPAC(소속부없음),2360,2,-40,-1.67,2395,2395,2335,6775,16080220,16602600000,7035000,KSQ
270210,KR7270210008,에스알바이오텍,KONEX,일반기업부,10000,2,-500,-4.76,10500,10500,10000,4,41500,16552050000,1655205,KNX
440820,KR7440820009,엔에이치스팩27호,KOSDAQ,SPAC(소속부없음),2115,2,-20,-0.94,2110,2120,2110,194,410170,16497000000,7800000,KSQ
227100,KR7227100005,퀀텀온,KOSDAQ,투자주의환기종목(소속부없음),1045,1,11,1.06,1034,1056,1027,16649,17297704,16386241630,15680614,KSQ
238170,KR7238170005,엔에스엠,KONEX,일반기업부,779,1,1,0.13,719,779,719,33,23814,16183478836,20774684,KNX
412930,KR7412930000,미래에셋비전스팩1호,KOSDAQ,SPAC(소속부없음),2620,0,0,0.0,0,0,0,0,0,16181120000,6176000,KSQ
070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1158,1,9,0.78,1149,1158,1137,10065,11514880,16072485318,13879521,KSQ
222670,KR7222670002,플럼라인생명과학,KONEX,일반기업부,5250,2,-80,-1.5,5270,5270,5250,4,21040,15959422500,3039890,KNX
060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,1916,1,113,6.27,1804,1990,1804,195292,374422715,15925809244,8312009,KSQ
106520,KR7106520000,노블엠앤비,KOSDAQ,투자주의환기종목(소속부없음),411,0,0,0.0,0,0,0,0,0,15904036272,38695952,KSQ
011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,622,3,0,0.0,622,630,616,25405,15803867,15863092408,25503364,KSQ
238500,KR7238500003,로보쓰리에이아이,KONEX,일반기업부,377,4,49,14.94,377,377,332,757632,285529133,15840884774,42018262,KNX
457630,KR7457630002,대신밸런스제16호스팩,KOSDAQ,SPAC(소속부없음),2160,2,-10,-0.46,2170,2170,2160,4737,10269410,15789600000,7310000,KSQ
208850,KR7208850008,이비테크,KONEX,일반기업부,5590,3,0,0.0,5590,5590,5590,1,5590,15765197500,2820250,KNX
341310,KR7341310001,이앤에치,KONEX,일반기업부,898,2,-25,-2.71,898,898,898,11,9878,15529473200,17293400,KNX
430220,KR7430220004,신영스팩8호,KOSDAQ,SPAC(소속부없음),2290,1,10,0.44,2300,2300,2270,858,1952975,15480400000,6760000,KSQ
390110,KR7390110005,애니메디솔루션,KONEX,일반기업부,1700,0,0,0.0,0,0,0,0,0,15448404900,9087297,KNX
073540,KR7073540007,에프알텍,KOSDAQ,투자주의환기종목(소속부없음),1355,2,-30,-2.17,1385,1385,1350,12181,16631927,15447000000,11400000,KSQ
442310,KR7442310009,대신밸런스제14호스팩,KOSDAQ,SPAC(소속부없음),2300,1,5,0.22,2305,2305,2300,1136,2612805,15433000000,6710000,KSQ
406760,KR7406760009,하나금융21호스팩,KOSDAQ,SPAC(소속부없음),2080,1,45,2.21,2040,2090,2040,77527,160526860,15412800000,7410000,KSQ
224760,KR7224760009,엔에스컴퍼니,KONEX,일반기업부,3890,5,-685,-14.97,5000,5000,3890,2,8890,15325433000,3939700,KNX
469880,KR7469880009,하나30호스팩,KOSDAQ,SPAC(소속부없음),2095,3,0,0.0,2095,2110,2085,1887,3942475,15303975000,7305000,KSQ
454750,KR7454750001,하나28호스팩,KOSDAQ,SPAC(소속부없음),2120,2,-5,-0.24,2110,2130,2110,398,843225,15268240000,7202000,KSQ
004105,KR7004101002,태양금속우,KOSPI,,4615,2,-35,-0.75,4650,4650,4610,7391,34136620,15229500000,3300000,STK
065690,KR7065690000,파커스,KOSDAQ,투자주의환기종목(소속부없음),1079,1,16,1.51,1063,1103,1063,6442,6970660,15159228149,14049331,KSQ
212310,KR7212310007,오건에코텍,KONEX,일반기업부,1449,1,83,6.08,1450,1559,1400,905,1337587,15083895834,10409866,KNX
477340,KR7477340004,에이치엠씨제7호스팩,KOSDAQ,SPAC(소속부없음),2005,3,0,0.0,2005,2010,2000,6190,12400100,15057550000,7510000,KSQ
178600,KR7178600003,대동고려삼,KONEX,일반기업부,3380,1,400,13.42,3380,3380,3380,1,3380,15039648000,4449600,KNX
422040,KR7422040006,엔에이치스팩23호,KOSDAQ,SPAC(소속부없음),2085,2,-5,-0.24,2090,2090,2085,2242,4674660,14928600000,7160000,KSQ
008500,KR7008500001,일정실업,KOSPI,,12390,2,-110,-0.88,12500,12810,12070,1207,15027560,14868000000,1200000,STK
331660,KR7331660001,한국미라클피플사,KONEX,일반기업부,13190,0,0,0.0,0,0,0,0,0,14509000000,1100000,KNX
418170,KR7418170007,하나금융22호스팩,KOSDAQ,SPAC(소속부없음),2380,0,0,0.0,0,0,0,0,0,14303800000,6010000,KSQ
473050,KR7473050003,유안타제15호스팩,KOSDAQ,SPAC(소속부없음),2020,1,5,0.25,2020,2020,2020,1167,2357340,14160200000,7010000,KSQ
479880,KR7479880007,한국제15호스팩,KOSDAQ,SPAC(소속부없음),2055,3,0,0.0,2055,2055,2050,1516,3109985,14117850000,6870000,KSQ
430230,KR7430230003,하나금융24호스팩,KOSDAQ,SPAC(소속부없음),1762,0,0,0.0,0,0,0,0,0,14103048000,8004000,KSQ
478440,KR7478440001,미래에셋비전스팩6호,KOSDAQ,SPAC(소속부없음),2035,1,5,0.25,2030,2035,2030,706,1433390,14102550000,6930000,KSQ
002025,KR7002021004,코오롱우,KOSPI,,13010,2,-160,-1.21,13250,13250,13010,81,1055810,14003833900,1076390,STK
140910,KR7140910001,에이리츠,KOSPI,,3130,0,0,0.0,0,0,0,0,0,13969290160,4463032,STK
253610,KR7253610000,루트락,KONEX,일반기업부,1368,1,172,14.38,1368,1368,1368,1,1368,13822689240,10104305,KNX
458320,KR7458320009,KB제26호스팩,KOSDAQ,SPAC(소속부없음),2485,0,0,0.0,0,0,0,0,0,13679925000,5505000,KSQ
004255,KR7004251005,NPC우,KOSPI,,2590,1,10,0.39,2595,2595,2580,75,193810,13675200000,5280000,STK
001755,KR7001751007,한양증권우,KOSPI,,25150,2,-150,-0.59,25300,25650,24550,18413,463258750,13203750000,525000,STK
471050,KR7471050005,대신밸런스제17호스팩,KOSDAQ,SPAC(소속부없음),2165,1,5,0.23,2165,2175,2160,1601,3477615,13119900000,6060000,KSQ
430460,KR7430460006,한화플러스제3호스팩,KOSDAQ,SPAC(소속부없음),2215,0,0,0.0,0,0,0,0,0,13112800000,5920000,KSQ
004835,KR7004831004,덕성우,KOSPI,,9410,1,400,4.44,8980,9550,8980,10194,95400280,13098720000,1392000,STK
446750,KR7446750002,하나26호스팩,KOSDAQ,SPAC(소속부없음),2155,2,-25,-1.15,2185,2185,2155,14838,32067195,12994650000,6030000,KSQ
244880,KR7244880001,나눔테크,KONEX,일반기업부,2575,2,-15,-0.58,2580,2580,2575,2,5155,12926500000,5020000,KNX
425290,KR7425290004,삼성스팩6호,KOSDAQ,SPAC(소속부없음),2340,2,-25,-1.06,2360,2365,2300,1240,2875650,12916800000,5520000,KSQ
481890,KR7481890002,엔에이치스팩31호,KOSDAQ,SPAC(소속부없음),2030,2,-5,-0.25,2030,2035,2025,1724,3500070,12880350000,6345000,KSQ
446840,KR7446840001,키움제8호스팩,KOSDAQ,SPAC(소속부없음),2190,1,5,0.23,2225,2225,2190,672,1485400,12877200000,5880000,KSQ
38380K,KR738380K012,LX홀딩스1우,KOSPI,,8780,2,-160,-1.79,8940,9100,8670,2116,18475390,12865202300,1465285,STK
044180,KR7044180008,KD,KOSDAQ,투자주의환기종목(소속부없음),481,1,20,4.34,461,485,461,63673,29985761,12851261319,26717799,KSQ
478390,KR7478390008,KB제29호스팩,KOSDAQ,SPAC(소속부없음),2060,2,-10,-0.48,2070,2070,2045,55272,113545770,12813200000,6220000,KSQ
149300,KR7149300006,아퓨어스,KONEX,일반기업부,294,2,-49,-14.29,378,378,293,4419,1300255,12784958088,43486252,KNX
18064K,KR718064K016,한진칼우,KOSPI,,23800,1,200,0.85,23850,23850,23800,2,47650,12775030800,536766,STK
421800,KR7421800004,교보12호스팩,KOSDAQ,SPAC(소속부없음),2120,1,50,2.42,2075,2130,2070,55245,115798845,12677600000,5980000,KSQ
054630,KR7054630009,에이디칩스,KOSDAQ,관리종목(소속부없음),158,0,0,0.0,0,0,0,0,0,12594094838,79709461,KSQ
236340,KR7236340006,메디젠휴먼케어,KONEX,일반기업부,4150,0,0,0.0,0,0,0,0,0,12510785050,3014647,KNX
482520,KR7482520004,교보16호스팩,KOSDAQ,SPAC(소속부없음),2050,3,0,0.0,2050,2055,2045,72998,149322650,12505000000,6100000,KSQ
456440,KR7456440007,DB금융스팩11호,KOSDAQ,SPAC(소속부없음),2330,1,5,0.22,2375,2375,2260,1041,2388820,12383950000,5315000,KSQ
254160,KR7254160005,제이엠멀티,KONEX,일반기업부,2390,0,0,0.0,0,0,0,0,0,12332400000,5160000,KNX
435380,KR7435380001,유안타제10호스팩,KOSDAQ,SPAC(소속부없음),2140,2,-20,-0.93,2135,2140,2135,146,312425,12262200000,5730000,KSQ
477760,KR7477760003,DB금융스팩12호,KOSDAQ,SPAC(소속부없음),2095,2,-25,-1.18,2110,2110,2090,13745,28867135,12234800000,5840000,KSQ
438220,KR7438220006,대신밸런스제13호스팩,KOSDAQ,SPAC(소속부없음),2160,2,-10,-0.46,2150,2240,2150,9917,21508340,12182400000,5640000,KSQ
001067,KR7001062009,JW중외제약2우B,KOSPI,,57500,0,0,0.0,0,0,0,0,0,12073447500,209973,STK
448370,KR7448370007,하나27호스팩,KOSDAQ,SPAC(소속부없음),2135,2,-20,-0.93,2135,2150,2135,29,62020,11998700000,5620000,KSQ
445970,KR7445970007,신영스팩9호,KOSDAQ,SPAC(소속부없음),2235,2,-10,-0.45,2250,2250,2230,1034,2316000,11979600000,5360000,KSQ
000225,KR7000221002,유유제약1우,KOSPI,,5240,2,-30,-0.57,5550,5640,5190,22185,119785210,11878713200,2266930,STK
474660,KR7474660008,신한제12호스팩,KOSDAQ,SPAC(소속부없음),2150,2,-25,-1.15,2170,2170,2150,13,28015,11868000000,5520000,KSQ
469900,KR7469900005,하나31호스팩,KOSDAQ,SPAC(소속부없음),2100,2,-5,-0.24,2100,2115,2100,3571,7509210,11770500000,5605000,KSQ
454640,KR7454640004,하나29호스팩,KOSDAQ,SPAC(소속부없음),2170,1,15,0.7,2150,2170,2145,1281,2755615,11720170000,5401000,KSQ
476470,KR7476470000,KB제28호스팩,KOSDAQ,SPAC(소속부없음),2125,2,-25,-1.16,2140,2140,2125,967,2060390,11698125000,5505000,KSQ
174880,KR7174880005,장원테크,KOSDAQ,관리종목(소속부없음),2650,0,0,0.0,0,0,0,0,0,11610352250,4381265,KSQ
477470,KR7477470009,미래에셋비전스팩5호,KOSDAQ,SPAC(소속부없음),2100,2,-10,-0.47,2110,2110,2100,2174,4568395,11508000000,5480000,KSQ
086460,KR7086460003,큐러블,KONEX,일반기업부,3905,5,-685,-14.92,3905,3905,3905,8,31240,11478357000,2939400,KNX
006345,KR7006341002,대원전선우,KOSPI,,4375,1,115,2.7,4380,4600,4365,72622,323375750,11467750000,2621200,STK
446190,KR7446190001,미래에셋비전스팩2호,KOSDAQ,SPAC(소속부없음),2300,2,-25,-1.08,2320,2335,2300,10595,24396820,11385000000,4950000,KSQ
455250,KR7455250001,KB제25호스팩,KOSDAQ,SPAC(소속부없음),2640,0,0,0.0,0,0,0,0,0,11365200000,4305000,KSQ
446150,KR7446150005,유안타제12호스팩,KOSDAQ,SPAC(소속부없음),2380,0,0,0.0,0,0,0,0,0,11352600000,4770000,KSQ
258540,KR7258540004,에스엘테라퓨틱스,KONEX,일반기업부,1090,1,41,3.91,1100,1100,1090,19,20720,11312149710,10378119,KNX
202960,KR7202960001,판도라티비,KONEX,일반기업부,949,1,83,9.58,888,949,888,421,374240,11307887318,11915582,KNX
03481K,KR703481K019,해성산업1우,KOSDAQ,우량기업부,8130,2,-10,-0.12,8140,8140,8130,13,105730,11291935860,1388922,KSQ
430700,KR7430700005,유안타제9호스팩,KOSDAQ,SPAC(소속부없음),2140,2,-10,-0.47,2155,2155,2135,581,1241840,11213600000,5240000,KSQ
116100,KR7116100009,태양기계,KONEX,일반기업부,1797,1,205,12.88,1800,1800,1355,18,25720,11213254842,6239986,KNX
474490,KR7474490000,유안타제16호스팩,KOSDAQ,SPAC(소속부없음),2030,3,0,0.0,2035,2035,2025,1002,2032880,11185300000,5510000,KSQ
145995,KR7145991006,삼양사우,KOSPI,,30100,3,0,0.0,30100,30100,30100,113,3401300,11139107000,370070,STK
444920,KR7444920003,유안타제11호스팩,KOSDAQ,SPAC(소속부없음),2125,2,-20,-0.93,2120,2150,2120,211,448280,11135000000,5240000,KSQ
415580,KR7415580000,상상인제3호스팩,KOSDAQ,SPAC(소속부없음),2095,3,0,0.0,2085,2095,2085,3253,6784665,11124450000,5310000,KSQ
003075,KR7003071008,코오롱글로벌우,KOSPI,,15010,1,90,0.6,14920,15400,14920,6182,94476660,11118462370,740737,STK
351020,KR7351020003,미쥬,KONEX,일반기업부,5300,0,0,0.0,0,0,0,0,0,10997500000,2075000,KNX
046070,KR7046070009,코다코,KOSDAQ,관리종목(소속부없음),257,0,0,0.0,0,0,0,0,0,10996016392,42786056,KSQ
005725,KR7005721006,넥센우,KOSPI,,3040,2,-30,-0.98,3040,3040,3040,1,3040,10945824000,3600600,STK
455910,KR7455910000,에스케이증권제9호스팩,KOSDAQ,SPAC(소속부없음),2175,3,0,0.0,2140,2175,2140,63,135075,10918500000,5020000,KSQ
45014K,KR745014K018,코오롱모빌리티그룹우,KOSPI,,4440,2,-70,-1.55,4510,4510,4360,635,2783600,10905172800,2456120,STK
455310,KR7455310003,한화플러스제4호스팩,KOSDAQ,SPAC(소속부없음),2145,2,-25,-1.15,2145,2170,2145,457,984960,10853700000,5060000,KSQ
450050,KR7450050000,하이제8호스팩,KOSDAQ,SPAC(소속부없음),2155,0,0,0.0,0,0,0,0,0,10805170000,5014000,KSQ
448830,KR7448830000,미래에셋비전스팩3호,KOSDAQ,SPAC(소속부없음),2190,2,-5,-0.23,2190,2190,2190,8,17520,10774800000,4920000,KSQ
437780,KR7437780000,엔에이치스팩24호,KOSDAQ,SPAC(소속부없음),2140,2,-5,-0.23,2160,2160,2135,689,1474335,10764200000,5030000,KSQ
311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,3495,1,290,9.05,3400,3600,3400,97,333895,10704010680,3062664,KNX
452670,KR7452670003,상상인제4호스팩,KOSDAQ,SPAC(소속부없음),2010,3,0,0.0,2015,2015,2005,6149,12358070,10492200000,5220000,KSQ
001065,KR7001061001,JW중외제약우,KOSPI,,30650,3,0,0.0,30650,30650,30650,8,245200,10480798150,341951,STK
478110,KR7478110000,이베스트스팩6호,KOSDAQ,SPAC(소속부없음),2045,3,0,0.0,2045,2050,2045,1032,2113150,10265900000,5020000,KSQ
477530,KR7477530000,한국제14호스팩,KOSDAQ,SPAC(소속부없음),2130,2,-10,-0.47,2135,2135,2120,10004,21311220,10245300000,4810000,KSQ
472220,KR7472220003,신영스팩10호,KOSDAQ,SPAC(소속부없음),2165,2,-10,-0.46,2170,2175,2165,215,465620,10153850000,4690000,KSQ
448760,KR7448760009,IBKS제22호스팩,KOSDAQ,SPAC(소속부없음),2290,1,5,0.22,2280,2290,2280,36,82400,10144700000,4430000,KSQ
433530,KR7433530003,키움제7호스팩,KOSDAQ,SPAC(소속부없음),2460,0,0,0.0,0,0,0,0,0,10098300000,4105000,KSQ
439730,KR7439730003,IBKS제20호스팩,KOSDAQ,SPAC(소속부없음),2325,2,-20,-0.85,2380,2380,2325,8717,20325260,10020750000,4310000,KSQ
224810,KR7224810002,엄지하우스,KONEX,일반기업부,2355,0,0,0.0,0,0,0,0,0,9891000000,4200000,KNX
450940,KR7450940002,유안타제14호스팩,KOSDAQ,SPAC(소속부없음),2150,2,-10,-0.46,2155,2160,2150,333,716060,9761000000,4540000,KSQ
458610,KR7458610003,한국제12호스팩,KOSDAQ,SPAC(소속부없음),2270,1,5,0.22,2270,2270,2245,109,244930,9602100000,4230000,KSQ
250030,KR7250030004,진코스텍,KONEX,일반기업부,3695,3,0,0.0,3695,3695,3695,1,3695,9567600215,2589337,KNX
442770,KR7442770004,IBKS제21호스팩,KOSDAQ,SPAC(소속부없음),2270,2,-10,-0.44,2310,2310,2270,1928,4383635,9556700000,4210000,KSQ
464440,KR7464440007,한국제13호스팩,KOSDAQ,SPAC(소속부없음),2200,3,0,0.0,2200,2200,2180,316,689235,9504000000,4320000,KSQ
456490,KR7456490002,교보14호스팩,KOSDAQ,SPAC(소속부없음),2225,1,10,0.45,2215,2230,2215,1021,2276580,9345000000,4200000,KSQ
296520,KR7296520000,가이아코퍼레이션,KONEX,일반기업부,1800,0,0,0.0,0,0,0,0,0,9334016000,4667008,KNX
469480,KR7469480008,IBKS제24호스팩,KOSDAQ,SPAC(소속부없음),2195,1,5,0.23,2190,2195,2190,566,1241860,9284850000,4230000,KSQ
112190,KR7112190004,KC산업,KONEX,일반기업부,1299,1,13,1.01,1299,1299,1161,21,24933,9255703647,7125253,KNX
467930,KR7467930004,IBKS제23호스팩,KOSDAQ,SPAC(소속부없음),2185,3,0,0.0,2180,2185,2175,3870,8431285,9242550000,4230000,KSQ
346010,KR7346010002,타이드,KONEX,일반기업부,1900,0,0,0.0,0,0,0,0,0,9234117800,4860062,KNX
473950,KR7473950004,에스케이증권제13호스팩,KOSDAQ,SPAC(소속부없음),2070,3,0,0.0,2070,2075,2065,8382,17334855,9149400000,4420000,KSQ
468760,KR7468760004,유진스팩10호,KOSDAQ,SPAC(소속부없음),2155,2,-25,-1.15,2160,2175,2155,506,1090490,9137200000,4240000,KSQ
445360,KR7445360001,비엔케이제1호스팩,KOSDAQ,SPAC(소속부없음),2115,3,0,0.0,2115,2115,2115,107,226305,9115650000,4310000,KSQ
462020,KR7462020009,에이치엠씨제6호스팩,KOSDAQ,SPAC(소속부없음),2095,2,-5,-0.24,2100,2100,2090,532,1112220,9102775000,4345000,KSQ
066830,KR7066830001,제노텍,KONEX,일반기업부,1599,1,108,7.24,1499,1599,1499,21,31589,9061820820,5667180,KNX
440790,KR7440790004,교보13호스팩,KOSDAQ,SPAC(소속부없음),2230,2,-25,-1.11,2275,2275,2225,474,1058250,9031500000,4050000,KSQ
114920,KR7114920002,대주이엔티,KONEX,일반기업부,2595,1,275,11.85,2660,2660,1978,5,11863,9003352500,3469500,KNX
447690,KR7447690009,아이오바이오,KONEX,일반기업부,3480,2,-5,-0.14,3480,3480,3480,1,3480,8922953160,2564067,KNX
472230,KR7472230002,에스케이증권제11호스팩,KOSDAQ,SPAC(소속부없음),2115,1,5,0.24,2120,2120,2115,71,150170,8787825000,4155000,KSQ
418210,KR7418210001,신한제10호스팩,KOSDAQ,SPAC(소속부없음),2385,1,30,1.27,2385,2385,2385,5,11925,8729100000,3660000,KSQ
004985,KR7004981007,성신양회우,KOSPI,,11820,1,40,0.34,11850,11850,11750,199,2341290,8695323900,735645,STK
473370,KR7473370005,비엔케이제2호스팩,KOSDAQ,SPAC(소속부없음),2040,3,0,0.0,2045,2050,2040,3291,6713700,8588400000,4210000,KSQ
103660,KR7103660007,씨앗,KONEX,일반기업부,1400,0,0,0.0,0,0,0,0,0,8424459400,6017471,KNX
234070,KR7234070001,에이원알폼,KONEX,일반기업부,1204,1,156,14.89,1204,1204,1204,1,1204,8353932328,6938482,KNX
00806K,KR700806K010,대덕1우,KOSPI,,6880,1,80,1.18,6880,6880,6860,37,254540,8341016160,1212357,STK
185190,KR7185190006,수프로,KONEX,일반기업부,899,0,0,0.0,0,0,0,0,0,8305523875,9238625,KNX
465320,KR7465320000,교보15호스팩,KOSDAQ,SPAC(소속부없음),2175,1,15,0.69,2150,2175,2150,104,224790,8286750000,3810000,KSQ
189350,KR7189350002,코셋,KONEX,일반기업부,1670,0,0,0.0,0,0,0,0,0,8016000000,4800000,KNX
475250,KR7475250007,하나33호스팩,KOSDAQ,SPAC(소속부없음),2165,1,5,0.23,2160,2165,2145,1217,2627440,8010500000,3700000,KSQ
001515,KR7001511005,SK증권우,KOSPI,,2035,2,-5,-0.25,2025,2035,2025,38,77125,7961965990,3912514,STK
435870,KR7435870001,에스케이증권제8호스팩,KOSDAQ,SPAC(소속부없음),2135,2,-10,-0.47,2140,2145,2135,495,1058675,7942200000,3720000,KSQ
