"행정구역(시군구)별","성별","연령별","항목","단위","2023 년",
"성동구","남자","85 - 89세","주민등록연앙인구[명]","명","1103",
"성동구","남자","90 - 94세","주민등록연앙인구[명]","명","271",
"성동구","남자","95 - 99세","주민등록연앙인구[명]","명","49.5",
"성동구","남자","100세 이상","주민등록연앙인구[명]","명","11",
"성동구","여자","계","주민등록연앙인구[명]","명","142533.5",
"성동구","여자","0 - 4세","주민등록연앙인구[명]","명","3947",
"성동구","여자","5 - 9세","주민등록연앙인구[명]","명","4578",
"성동구","여자","10 - 14세","주민등록연앙인구[명]","명","4195",
"성동구","여자","15 - 19세","주민등록연앙인구[명]","명","4883",
"성동구","여자","20 - 24세","주민등록연앙인구[명]","명","9110.5",
"성동구","여자","25 - 29세","주민등록연앙인구[명]","명","12119",
"성동구","여자","30 - 34세","주민등록연앙인구[명]","명","12133.5",
"성동구","여자","35 - 39세","주민등록연앙인구[명]","명","11076.5",
"성동구","여자","40 - 44세","주민등록연앙인구[명]","명","10813",
"성동구","여자","45 - 49세","주민등록연앙인구[명]","명","9712",
"성동구","여자","50 - 54세","주민등록연앙인구[명]","명","11845.5",
"성동구","여자","55 - 59세","주민등록연앙인구[명]","명","10542",
"성동구","여자","60 - 64세","주민등록연앙인구[명]","명","10728",
"성동구","여자","65 - 69세","주민등록연앙인구[명]","명","8705.5",
"성동구","여자","70 - 74세","주민등록연앙인구[명]","명","6017.5",
"성동구","여자","75 - 79세","주민등록연앙인구[명]","명","5088",
"성동구","여자","80세 이상","주민등록연앙인구[명]","명","7039.5",
"성동구","여자","80 - 84세","주민등록연앙인구[명]","명","3991.5",
"성동구","여자","85세 이상","주민등록연앙인구[명]","명","3048",
"성동구","여자","85 - 89세","주민등록연앙인구[명]","명","2143",
"성동구","여자","90 - 94세","주민등록연앙인구[명]","명","720",
"성동구","여자","95 - 99세","주민등록연앙인구[명]","명","155.5",
"성동구","여자","100세 이상","주민등록연앙인구[명]","명","29.5",
"광진구","계","계","주민등록연앙인구[명]","명","333991",
"광진구","계","0 - 4세","주민등록연앙인구[명]","명","6525.5",
"광진구","계","5 - 9세","주민등록연앙인구[명]","명","9292",
"광진구","계","10 - 14세","주민등록연앙인구[명]","명","11365",
"광진구","계","15 - 19세","주민등록연앙인구[명]","명","12724",
"광진구","계","20 - 24세","주민등록연앙인구[명]","명","23367.5",
"광진구","계","25 - 29세","주민등록연앙인구[명]","명","36014.5",
"광진구","계","30 - 34세","주민등록연앙인구[명]","명","30984",
"광진구","계","35 - 39세","주민등록연앙인구[명]","명","23551",
"광진구","계","40 - 44세","주민등록연앙인구[명]","명","24596",
"광진구","계","45 - 49세","주민등록연앙인구[명]","명","23549.5",
"광진구","계","50 - 54세","주민등록연앙인구[명]","명","27493",
"광진구","계","55 - 59세","주민등록연앙인구[명]","명","25007.5",
"광진구","계","60 - 64세","주민등록연앙인구[명]","명","24831",
"광진구","계","65 - 69세","주민등록연앙인구[명]","명","19734",
"광진구","계","70 - 74세","주민등록연앙인구[명]","명","13060.5",
"광진구","계","75 - 79세","주민등록연앙인구[명]","명","9943.5",
"광진구","계","80세 이상","주민등록연앙인구[명]","명","11952.5",
"광진구","계","80 - 84세","주민등록연앙인구[명]","명","7196.5",
"광진구","계","85세 이상","주민등록연앙인구[명]","명","4756",
"광진구","계","85 - 89세","주민등록연앙인구[명]","명","3376",
"광진구","계","90 - 94세","주민등록연앙인구[명]","명","1083.5",
"광진구","계","95 - 99세","주민등록연앙인구[명]","명","257",
"광진구","계","100세 이상","주민등록연앙인구[명]","명","39.5",
"광진구","남자","계","주민등록연앙인구[명]","명","160612",
"광진구","남자","0 - 4세","주민등록연앙인구[명]","명","3323",
"광진구","남자","5 - 9세","주민등록연앙인구[명]","명","4797",
"광진구","남자","10 - 14세","주민등록연앙인구[명]","명","5823",
"광진구","남자","15 - 19세","주민등록연앙인구[명]","명","6328.5",
"광진구","남자","20 - 24세","주민등록연앙인구[명]","명","10677",
"광진구","남자","25 - 29세","주민등록연앙인구[명]","명","16938",
"광진구","남자","30 - 34세","주민등록연앙인구[명]","명","15542",
"광진구","남자","35 - 39세","주민등록연앙인구[명]","명","11649.5",
"광진구","남자","40 - 44세","주민등록연앙인구[명]","명","12001",
"광진구","남자","45 - 49세","주민등록연앙인구[명]","명","11579.5",
"광진구","남자","50 - 54세","주민등록연앙인구[명]","명","13299",
"광진구","남자","55 - 59세","주민등록연앙인구[명]","명","12199.5",
"광진구","남자","60 - 64세","주민등록연앙인구[명]","명","11975.5",
"광진구","남자","65 - 69세","주민등록연앙인구[명]","명","9320.5",
"광진구","남자","70 - 74세","주민등록연앙인구[명]","명","6024.5",
"광진구","남자","75 - 79세","주민등록연앙인구[명]","명","4469",
"광진구","남자","80세 이상","주민등록연앙인구[명]","명","4665.5",
"광진구","남자","80 - 84세","주민등록연앙인구[명]","명","3092",
"광진구","남자","85세 이상","주민등록연앙인구[명]","명","1573.5",
"광진구","남자","85 - 89세","주민등록연앙인구[명]","명","1197.5",
"광진구","남자","90 - 94세","주민등록연앙인구[명]","명","303.5",
"광진구","남자","95 - 99세","주민등록연앙인구[명]","명","60.5",
"광진구","남자","100세 이상","주민등록연앙인구[명]","명","12",
"광진구","여자","계","주민등록연앙인구[명]","명","173379",
"광진구","여자","0 - 4세","주민등록연앙인구[명]","명","3202.5",
"광진구","여자","5 - 9세","주민등록연앙인구[명]","명","4495",
"광진구","여자","10 - 14세","주민등록연앙인구[명]","명","5542",
"광진구","여자","15 - 19세","주민등록연앙인구[명]","명","6395.5",
"광진구","여자","20 - 24세","주민등록연앙인구[명]","명","12690.5",
"광진구","여자","25 - 29세","주민등록연앙인구[명]","명","19076.5",
"광진구","여자","30 - 34세","주민등록연앙인구[명]","명","15442",
"광진구","여자","35 - 39세","주민등록연앙인구[명]","명","11901.5",
"광진구","여자","40 - 44세","주민등록연앙인구[명]","명","12595",
"광진구","여자","45 - 49세","주민등록연앙인구[명]","명","11970",
"광진구","여자","50 - 54세","주민등록연앙인구[명]","명","14194",
"광진구","여자","55 - 59세","주민등록연앙인구[명]","명","12808",
"광진구","여자","60 - 64세","주민등록연앙인구[명]","명","12855.5",
"광진구","여자","65 - 69세","주민등록연앙인구[명]","명","10413.5",
"광진구","여자","70 - 74세","주민등록연앙인구[명]","명","7036",
"광진구","여자","75 - 79세","주민등록연앙인구[명]","명","5474.5",
"광진구","여자","80세 이상","주민등록연앙인구[명]","명","7287",
"광진구","여자","80 - 84세","주민등록연앙인구[명]","명","4104.5",
"광진구","여자","85세 이상","주민등록연앙인구[명]","명","3182.5",
"광진구","여자","85 - 89세","주민등록연앙인구[명]","명","2178.5",
"광진구","여자","90 - 94세","주민등록연앙인구[명]","명","780",
"광진구","여자","95 - 99세","주민등록연앙인구[명]","명","196.5",
"광진구","여자","100세 이상","주민등록연앙인구[명]","명","27.5",
"동대문구","계","계","주민등록연앙인구[명]","명","336442.5",
"동대문구","계","0 - 4세","주민등록연앙인구[명]","명","8041",
"동대문구","계","5 - 9세","주민등록연앙인구[명]","명","10418.5",
"동대문구","계","10 - 14세","주민등록연앙인구[명]","명","10790",
"동대문구","계","15 - 19세","주민등록연앙인구[명]","명","11816.5",
"동대문구","계","20 - 24세","주민등록연앙인구[명]","명","25598.5",
"동대문구","계","25 - 29세","주민등록연앙인구[명]","명","30747",
"동대문구","계","30 - 34세","주민등록연앙인구[명]","명","25929.5",
"동대문구","계","35 - 39세","주민등록연앙인구[명]","명","22825.5",
"동대문구","계","40 - 44세","주민등록연앙인구[명]","명","25079",
"동대문구","계","45 - 49세","주민등록연앙인구[명]","명","22999.5",
"동대문구","계","50 - 54세","주민등록연앙인구[명]","명","26915.5",
"동대문구","계","55 - 59세","주민등록연앙인구[명]","명","24443",
"동대문구","계","60 - 64세","주민등록연앙인구[명]","명","25714",
"동대문구","계","65 - 69세","주민등록연앙인구[명]","명","21970.5",
"동대문구","계","70 - 74세","주민등록연앙인구[명]","명","15463.5",
"동대문구","계","75 - 79세","주민등록연앙인구[명]","명","12456",
"동대문구","계","80세 이상","주민등록연앙인구[명]","명","15235",
"동대문구","계","80 - 84세","주민등록연앙인구[명]","명","9304",
"동대문구","계","85세 이상","주민등록연앙인구[명]","명","5931",
"동대문구","계","85 - 89세","주민등록연앙인구[명]","명","4321",
"동대문구","계","90 - 94세","주민등록연앙인구[명]","명","1289.5",
"동대문구","계","95 - 99세","주민등록연앙인구[명]","명","265.5",
"동대문구","계","100세 이상","주민등록연앙인구[명]","명","55",
"동대문구","남자","계","주민등록연앙인구[명]","명","165188.5",
"동대문구","남자","0 - 4세","주민등록연앙인구[명]","명","4054.5",
"동대문구","남자","5 - 9세","주민등록연앙인구[명]","명","5343.5",
"동대문구","남자","10 - 14세","주민등록연앙인구[명]","명","5578.5",
"동대문구","남자","15 - 19세","주민등록연앙인구[명]","명","5920",
"동대문구","남자","20 - 24세","주민등록연앙인구[명]","명","11409",
"동대문구","남자","25 - 29세","주민등록연앙인구[명]","명","15551",
"동대문구","남자","30 - 34세","주민등록연앙인구[명]","명","13323",
"동대문구","남자","35 - 39세","주민등록연앙인구[명]","명","11770.5",
"동대문구","남자","40 - 44세","주민등록연앙인구[명]","명","12910",
"동대문구","남자","45 - 49세","주민등록연앙인구[명]","명","11817",
"동대문구","남자","50 - 54세","주민등록연앙인구[명]","명","13520.5",
"동대문구","남자","55 - 59세","주민등록연앙인구[명]","명","12366.5",
"동대문구","남자","60 - 64세","주민등록연앙인구[명]","명","12644",
"동대문구","남자","65 - 69세","주민등록연앙인구[명]","명","10538.5",
"동대문구","남자","70 - 74세","주민등록연앙인구[명]","명","7125",
"동대문구","남자","75 - 79세","주민등록연앙인구[명]","명","5429",
"동대문구","남자","80세 이상","주민등록연앙인구[명]","명","5888",
"동대문구","남자","80 - 84세","주민등록연앙인구[명]","명","3882",
"동대문구","남자","85세 이상","주민등록연앙인구[명]","명","2006",
"동대문구","남자","85 - 89세","주민등록연앙인구[명]","명","1571",
"동대문구","남자","90 - 94세","주민등록연앙인구[명]","명","371",
"동대문구","남자","95 - 99세","주민등록연앙인구[명]","명","54",
"동대문구","남자","100세 이상","주민등록연앙인구[명]","명","10",
"동대문구","여자","계","주민등록연앙인구[명]","명","171254",
"동대문구","여자","0 - 4세","주민등록연앙인구[명]","명","3986.5",
"동대문구","여자","5 - 9세","주민등록연앙인구[명]","명","5075",
"동대문구","여자","10 - 14세","주민등록연앙인구[명]","명","5211.5",
"동대문구","여자","15 - 19세","주민등록연앙인구[명]","명","5896.5",
